source_message_id,chatid,target_message_id,text,Instrument name,Entry price 1,Entry price 2,Entry price 3,Entry price 4,Entry price 5,Take profit price 1,Take profit price 2,Take profit price 3,Take profit price 4,Take profit price 5,Stop loss price,Order Type
8791,'5492592958',4932,'CHFJPY SELL NOW   @ 164.97  TP : 164.61 TP : 163.84  SL : 1.65.33',CHFJPY,164.97,,,,,164.61,163.84,,,,,Sell now
6011,'5492592958',4262,'USDCAD ACTIVATED',USDCAD,,,,,,,,,,,,
2065,'5492592958',1962,'Triggered',,,,,,,,,,,,,
6015,'5492592958',4265,'NZDUSD sell now @ 0.59295 tp @ 0.59050 tp 2@ 0.58780  Sl @2 0.59400',NZDUSD,0.59295,,,,,0.59050,0.58780,,,,0.59400,Sell now
6016,'5492592958',4266,'EURUSD buy now 1.06950',EURUSD,1.06950,,,,,,,,,,,Buy now
8795,'5492592958',4935,'CHFJPY 30+ pips running  Save half lot sl move at entry point',CHFJPY,,,,,,,,,,,,
8796,'5492592958',4936,'Unlikely Euro news against our signal  Sl hit 28– pips',,,,,,,,,,,,,
8797,'5492592958',4937,'XAUUSD 30+ pips running',XAUUSD,,,,,,,,,,,,
6019,'5492592958',4269,'Exit now or if you want to hold use 0.05 % risk only',,0.05,,,,,,,,,,,
2069,'5492592958',1965,'USDCAD buy now @ 1.3518 tp @ 1.3575 tp2 @ 1.3690  sl @ 1.3485',USDCAD,1.3518,,,,,1.3575,1.3690,,,,1.3485,Buy now
8798,'5492592958',4938,'USDCAD BUY NOW  @ 1.3518  TP : 1.3570 TP : 1.3690  SL : 1.3482',USDCAD,1.3518,,,,,1.3570,1.3690,,,,1.3482,Buy now
8799,'5492592958',4939,'Booooom',,,,,,,,,,,,,
8801,'5492592958',4940,'Manage your tarades',,,,,,,,,,,,,
8803,'5492592958',4941,'On Fire',,,,,,,,,,,,,
12148,'5492592958',437,'EURUSD  Sell Now : 1.06700   Tp 1 : 60 PIP  Tp 2 : 120 PIP  Tp 3 : 180 PIP   Stop loss : 1.07300 / 60 PIP',EURUSD,1.06700,,,,,60,120,180,,,,Sell now
8804,'5492592958',4942,'If happy atleast 80% profit close in all trades',,,,,,,,,,,,,
2071,'5492592958',1967,'Thanks for cooperation',,,,,,,,,,,,,
8805,'5492592958',4943,'How much Profit for today may I know ??',,,,,,,,,,,,,
6026,'5492592958',4276,'Buy more @ 1.06500 Sl set at @ 1.05850 Long term buy',,1.06500,,,,,,,,,,1.05850,Buy
6032,'5492592958',4281,'GBPJPY sell now @ 183.790 Tp and sl post soon',GBPJPY,183.790,,,,,sl,,,,,,Sell now
6033,'5492592958',4282,'GBPJPY sell now @ 183.800 other limit @ 183.920 tp @ 183.300 tp 2 @ 181.950  SL @ 184.210',GBPJPY,183.800,183.920,,,,183.300,181.950,,,,184.210,Sell now
8808,'5492592958',4946,'CHFJPY SELL NOW  @ 165.06  TP : 164.74 TP : 164.31  SL : 165.47',CHFJPY,165.06,,,,,164.74,164.31,,,,165.47,Sell now
8809,'5492592958',4947,'XAUUSD BUY LIMIT   @ 1916 - 1914  TP : 1923 TP : 1929  SL : 1911',XAUUSD,1916,1914,,,,1923,1929,,,,1911,Buy limit
8811,'5492592958',4949,'Friday is risky day Makr Sure to Use Small lot for Today',,,,,,,,,,,,,
8812,'5492592958',4950,'GBPJPY SELL NOW   @ 183.76  TP : 183.40 TP : 182.79  SL : 184.28',GBPJPY,183.76,,,,,183.40,182.79,,,,184.28,Sell now
2074,'5492592958',1970,'XAUUSD sell limit @ 1918.7 tp @ 1914 tp2 @ 1908  sl @ 1921',XAUUSD,1918.7,,,,,1914,1908,,,,1921,Sell limit
8815,'5492592958',4953,'Close All Gold in 20+ Pips',GOLD,,,,,,,,,,,,
2075,'5492592958',1971,'AUDUSD SELL NOW @ 0.6446  TP @ 0.6417  SL @ 0.646216 PIPS)',AUDUSD,0.6446,,,,,0.6417,,,,,0.646216,Sell now
8816,'5492592958',4954,'AUDUSD SELL NOW   @ 0.6446  TP : 0.6417  SL : 0.6462',AUDUSD,0.6446,,,,,0.6417,,,,,0.6462,Sell now
6037,'5492592958',4286,'XAUUSD sell limit @ 1919  Other limit @ 1921.50  tp @ 1913 Tp 2 @ 1905  Sl @ 1924',XAUUSD,1919,1921.50,,,,1913,1905,,,,1924,Sell limit
8817,'5492592958',4955,'XAUUSD SELL LIMIT  @ 1919 - 1921  TP : 1914.5 TP : 1910  SL : 1924.50',XAUUSD,1919,1921,,,,1914.5,1910,,,,1924.50,Sell limit
8818,'5492592958',4956,'Take one Direct Sell at Market Price',,,,,,,,,,,,,Sell
6038,'5492592958',4287,'Enter manual from @ 1918',,1918,,,,,,,,,,,
2077,'5492592958',1973,'XAUUSD sl set 1924.5',XAUUSD,,,,,,,,,,,1924.5,
2078,'5492592958',1974,'XAUUSD stop out 23-- pips',XAUUSD,,,,,,,,,,,,
6039,'5492592958',4288,'XAUUSD sl set at @ 1931  For long safety',XAUUSD,,,,,,,,,,,1931,
2079,'5492592958',1975,'XAUUSD sell now @ 1922.5 tp @ 1917 tp2 @ 1912  SL @ 1925 25 pips)',XAUUSD,1922.5,,,,,1917,1912,,,,1925,Sell now
2080,'5492592958',1976,'t',,,,,,,,,,,,,
2081,'5492592958',1977,'wait',,,,,,,,,,,,,
8819,'5492592958',4957,'XAUUSD SELL NOW  @ 1923  TP : 1917 TP : 1912  SL : 1926 for both trades)',XAUUSD,1923,,,,,1917,1912,,,,1926,Sell now
8821,'5492592958',4959,'XAUUSD SELL LIMIT  @ 1927  TP : 1922.80 TP : 1912  SL : 1932',XAUUSD,1927,,,,,1922.80,1912,,,,1932,Sell limit
2083,'5492592958',1979,'XAUUSD sell now @ 1924.5 tp @ 1911 tp2 @ 1890  Sl @ 1932',XAUUSD,1924.5,,,,,1911,1890,,,,1932,Sell now
8822,'5492592958',4960,'Active',,,,,,,,,,,,,
8826,'5492592958',4964,'This trade also hit tp',,,,,,,,,,,,,
2085,'5492592958',1981,'You will get these all VIP channels access with gfr vip .  Contact @Paragons_FX',,,,,,,,,,,,,
6045,'5492592958',4293,'NZDUSD NEXT MOVE POSSIBLE',NZDUSD,,,,,,,,,,,,
6046,'5492592958',4294,'CHFJPY NEXT MOVE POSSIBLE',CHFJPY,,,,,,,,,,,,
6048,'5492592958',4296,'EURCHF NEXT MOVE POSSIBLE',EURCHF,,,,,,,,,,,,
6049,'5492592958',4297,'AUDCHF NEXT MOVE POSSIBLE',AUDCHF,,,,,,,,,,,,
6050,'5492592958',4298,'XAUUSD NEXT MOVE POSSIBLE',XAUUSD,,,,,,,,,,,,
6051,'5492592958',4299,'XAUUSD NEXT MOVE POSSIBLE',XAUUSD,,,,,,,,,,,,
8839,'5492592958',4967,'XAUUSD SELL NOW  @ 1928.5 - 1931  TP : 1924 TP : 1917  SL : 1935',XAUUSD,1928.5,1931,,,,1924,1917,,,,1935,Sell now
8840,'5492592958',4968,'USDCAD BUY NOW   @ 1.3500  TP : 1.3526 TP : 1.3567  SL : 1.3465',USDCAD,1.3500,,,,,1.3526,1.3567,,,,1.3465,Buy now
2093,'5492592958',1984,'GBPJPY buy limit @ 182.72 tp @ 183.12 tp2 @ 183.67  SL @ 182.4824 pips)',GBPJPY,182.72,,,,,183.12,183.67,,,,182.4824,Buy limit
8842,'5492592958',4969,'GBPJPY BUY LIMIT   @ 182.72  TP : 183.10 TP : 183.62  SL : 182.47',GBPJPY,182.72,,,,,183.10,183.62,,,,182.47,Buy limit
6055,'5492592958',4304,'GBPCAD sell limit @ 1.67805 tp @ 1.67250 tp 2 @ 1.66450  Sl @ 1.667980 [ 18 PIPS ]',GBPCAD,1.67805,,,,,1.67250,1.66450,,,,1.667980,Sell limit
6056,'5492592958',4305,'Sl correct',,,,,,,,,,,,,
8850,'5492592958',4975,'XAUUSD BUY LIMIT   @ 1925  TP : 1929 TP : 1932 TP : 1935  SL : 1921',XAUUSD,1925,,,,,1929,1932,1935,,,1921,Buy limit
8851,'5492592958',4976,'EURAUD SELL NOW    @ 1.6568  TP : 1.6534 TP : 1.6458  SL : 1.6898',EURAUD,1.6568,,,,,1.6534,1.6458,,,,1.6898,Sell now
6057,'5492592958',4306,'Last week EURGBP trade if anyone have delete order',EURGBP,,,,,,,,,,,,
8853,'5492592958',4977,'SL correction',,,,,,,,,,,,,
2097,'5492592958',1988,'GBPNZD BUY NOW @ 2.0980 tp @ 2.1046 tp2 @ 2.1116  sl @ 2.094040 pips)',GBPNZD,2.0980,,,,,2.1046,2.1116,,,,2.094040,Buy now
8854,'5492592958',4978,'GBPNZD BUY NOW   @ 2.0980  TP : 2.1046 TP : 2.1116  SL : 2.0940',GBPNZD,2.0980,,,,,2.1046,2.1116,,,,2.0940,Buy now
6058,'5492592958',4307,'GBPNZD Buy now @ 2.09830 tp @ 2.10600 tp 2 @ 2.11650  Sl @ 2.09480',GBPNZD,2.09830,,,,,2.10600,2.11650,,,,2.09480,Buy now
8856,'5492592958',4979,'Delete pending order',,,,,,,,,,,,,
2098,'5492592958',1989,'XAUUSD buy now @ 1925 tp @ 1930 tp2 @ 1935  SL @ 1922',XAUUSD,1925,,,,,1930,1935,,,,1922,Buy now
8857,'5492592958',4980,'XAUUSD BUY LIMIT   @ 1925  TP : 1929 TP : 1932 TP : 1935  SL : 1921',XAUUSD,1925,,,,,1929,1932,1935,,,1921,Buy limit
8858,'5492592958',4981,'1924.80 first entry',,1924.80,,,,,,,,,,,
8859,'5492592958',4982,'Buy now entry now limit',,,,,,,,,,,,,Buy now
8860,'5492592958',4983,'XAUUSD SELL SIGNAL TP DONE 45+ pips',XAUUSD,,,,,,,,,,,,Sell
6059,'5492592958',4308,'XAUUSD NEXT MOVE POSSIBLE  Waiting for confirmation',XAUUSD,,,,,,,,,,,,
6060,'5492592958',4309,'USDMXN BUY LIMIT @ 17.070 Tp @ 17.200 tp 2 @ 17.440  Sl @ 17.010 [ 60 pips ]',USDMXN,17.070,,,,,17.200,17.440,,,,17.010,Buy limit
8863,'5492592958',4984,'XAUUSD SELL NOW  @ 1924 - 1928  TP : 1919 TP : 1913  SL : 1933',XAUUSD,1924,1928,,,,1919,1913,,,,1933,Sell now
8864,'5492592958',4985,'EURAUD BUY NOW   @ 1.6609  TP : 1.6639 TP : 1.6698   SL : 1.6558',EURAUD,1.6609,,,,,1.6639,1.6698,,,,1.6558,Buy now
8865,'5492592958',4986,'Hit SL -30',,,,,,,,,,,,30,
6062,'5492592958',4311,'No more exchange will post',,,,,,,,,,,,,
6063,'5492592958',4312,'XAUUSD sell now @ 1927.50 tp @ 1921 tp2 @ 1915  Sl @ 1932',XAUUSD,1927.50,,,,,1921,1915,,,,1932,Sell now
8867,'5492592958',4988,'Sell Now 1927.50  Second limit',,1927.50,,,,,,,,,,,Sell now
6064,'5492592958',4313,'XAUUSD NEXT MOVE POSSIBLE',XAUUSD,,,,,,,,,,,,
2099,'5492592958',1990,'GBPNZD Sl extend 10 pips  Set it 2.0930',GBPNZD,,,,,,,,,,,10,
8868,'5492592958',4989,'If you are Still Holding GBPNZD SL EXTEND 10 pips   Set @ 2.0930',GBPNZD,,,,,,,,,,,10,
8869,'5492592958',4990,'GBPNZD BUY NOW   @ 2.0950  TP : 2.0980 TP : 2.1016  SL : 2.0925',GBPNZD,2.0950,,,,,2.0980,2.1016,,,,2.0925,Buy now
8871,'5492592958',4992,'GBPUSD SELL NOW   @ 1.2400  TP : 1.2364 TP : 1.2311  SL : 1.2456',GBPUSD,1.2400,,,,,1.2364,1.2311,,,,1.2456,Sell now
6065,'5492592958',4314,'Sl extend 15 pips @ 2.09330',,,,,,,,,,,,15,
6066,'5492592958',4315,'XAUUSD set at @ 1934   Take more sell now @ 1930 Tp same',XAUUSD,1934,1930,,,,,,,,,,Sell now
8873,'5492592958',4994,'SL Updated : 1934.88',,,,,,,,,,,,1934.88,
8874,'5492592958',4995,'GBPNZD,GBPNZD,,,,,,,,,,,,
2103,'5492592958',1994,'LONG_TERM_TRADE  XAUUSD sell limit @ 1934.5 tp @ 1925 tp2 @ 1915  SL @ 1941',XAUUSD,1934.5,,,,,1925,1915,,,,1941,Sell limit
2104,'5492592958',1995,'use 1_2% risk for personal account 0.50%risk on prop firm',,,,,,,,,,,,,
2105,'5492592958',1996,'EURCAD BUY LIMIT @ 1.4401 tp @ 1.4465 tp @ 1.4565  SL @ 1.4467',EURCAD,1.4401,,,,,1.4465,1.4565,,,,1.4467,Buy limit
6067,'5492592958',4316,'NZDUSD sell limit @ 0.59290 tp @ 0.58890 tp 2 @ 0.58450  Sl @ 0.59400 [ 11 PIPS ]',NZDUSD,0.59290,,,,,0.58890,0.58450,,,,0.59400,Sell limit
8875,'5492592958',4996,'EURCAD BUY LIMIT    @ 1.4401  TP : 1.4453 TP : 1.4535  SL : 1.4465',EURCAD,1.4401,,,,,1.4453,1.4535,,,,1.4465,Buy limit
6068,'5492592958',4317,'NZDJPY sell limit @ 0.80090 tp @ 0.79780 tp 2 @ 0.79200  SL @ 0.80200',NZDJPY,0.80090,,,,,0.79780,0.79200,,,,0.80200,Sell limit
8876,'5492592958',4997,'Check SL Again',,,,,,,,,,,,,
2106,'5492592958',1997,'EURCAD close',EURCAD,,,,,,,,,,,,
6070,'5492592958',4319,'Last WEEK trade also stop lot hit if anyone was that trade have face double loss  I will try to find some good entries for all of you to recover that loss back',,,,,,,,,,,,,
2109,'5492592958',2000,'GBPCHF sell limit @ 1.1117 tp @ 1.1100 tp2 @ 1.1085  SL @ 1.1125 08 pips)',GBPCHF,1.1117,,,,,1.1100,1.1085,,,,1.1125,Sell limit
8880,'5492592958',5001,'GBPCHF SELL LIMIT   @ 1.1117  TP : 1.1100 TP : 1.1085  SL : 1.1125 08 pips)',GBPCHF,1.1117,,,,,1.1100,1.1085,,,,1.1125,Sell limit
2110,'5492592958',2001,'Triggered',,,,,,,,,,,,,
8881,'5492592958',5002,'Active',,,,,,,,,,,,,
2111,'5492592958',2002,'GBPCHF sl edited 2 pips',GBPCHF,,,,,,,,,,,,
8882,'5492592958',5003,'SL check again',,,,,,,,,,,,,
6071,'5492592958',4320,'GBPCAD buy limit @ 1.67490 tp @ 1.68500 tp 2 @ 1.71100  sl @ 1.66000',GBPCAD,1.67490,,,,,1.68500,1.71100,,,,1.66000,Buy limit
6072,'5492592958',4321,'Long term trade   XAUUSD sell now @ 1932.50 Other limit @ 1935.50 Tp @ 1922 tp2 @ 1911  Sl @.1939.50',XAUUSD,1932.50,1935.50,,,,1922,1911,,,,,Sell now
6073,'5492592958',4322,'US30 Buy now @ 34630 tp @ 34750 tp 2 @ 34900  Sl @ 34540',US30,34630,,,,,34750,34900,,,,34540,Buy now
6074,'5492592958',4323,'LONG TERM TRADE   XAGUSD sell now @ 23.260  Other limit @ 23.350 tp @ 22.900 tp 2 @ 22.200  Sl @ 23.570',XAGUSD,23.260,23.350,,,,22.900,22.200,,,,23.570,Sell now
6075,'5492592958',4324,'EURCAD buy now @ 1.43840 tp @ 1.44170 tp 2 @ 1.44800  Sl @ 1.43670',EURCAD,1.43840,,,,,1.44170,1.44800,,,,1.43670,Buy now
2113,'5492592958',2004,'Tp2 smacked',,,,,,,,,,,,,
6078,'5492592958',4327,'NZDUSD sl set at safe zoon @ 0.59450',NZDUSD,,,,,,,,,,,0.59450,
6080,'5492592958',4329,'AUDUSD sell now @ 0.64550 tp @ 0.64200 tp 2 @ 0.63670  SL @ 0.64750',AUDUSD,0.64550,,,,,0.64200,0.63670,,,,0.64750,Sell now
6081,'5492592958',4330,'US30 If you will hit b.e. re_enter',US30,,,,,,,,,,,,
2116,'5492592958',2007,'AUDCHF sell limit @ 0.57885 tp @ 0.5772 tp2 @ 0.5746  SL @ 0.5797 09 pips)',AUDCHF,0.57885,,,,,0.5772,0.5746,,,,0.5797,Sell limit
8883,'5492592958',5004,'AUDCHF SELL LIMIT   @ 0.57885  TP : 0.5772 TP : 0.5746  SL : 0.5797 09 pips)',AUDCHF,0.57885,,,,,0.5772,0.5746,,,,0.5797,Sell limit
8884,'5492592958',5005,'Both TPs smashed',,,,,,,,,,,,,
2117,'5492592958',2008,'NZDCAD buy limit @ 0.7977 tp @ 0.7991 tp2 @ 0.8009  SL @ 0.806908 pips)',NZDCAD,0.7977,,,,,0.7991,0.8009,,,,0.806908,Buy limit
6084,'5492592958',4333,'XAUUSD 2nd limit triggered',XAUUSD,,,,,,,,,,,,
6085,'5492592958',4334,'NZDCAD Buy limit @ 0.79790 tp @ 0.80060  Sl @ 0.79670',NZDCAD,0.79790,,,,,0.80060,,,,,0.79670,Buy limit
6086,'5492592958',4335,'Edited',,,,,,,,,,,,,
6087,'5492592958',4336,'AUDCAD sell now @ 0.86820 tp @ .86710 tp2 @ 0.86550  Sl @ 0.86870  5 Pips Only )',AUDCAD,0.86820,,,,,0.86550,,,,,0.86870,Sell now
6088,'5492592958',4337,'CADJPY sell now @ 109.860 tp @ 109.100 tp 2 @ 107.200  Sl @ 110.300',CADJPY,109.860,,,,,109.100,107.200,,,,110.300,Sell now
8886,'5492592958',5007,'Gbpusd close 10+ pips',GBPUSD,,,,,,,,,,,,
8887,'5492592958',5008,'GBPUSD BUY NOW   @ 1.2390  Tp : 1.2428 Tp : 1.2476  Sl : 1.2356',GBPUSD,1.2390,,,,,1.2428,1.2476,,,,1.2356,Buy now
8888,'5492592958',5009,'Stay away from this trade wait gold was not clear',GOLD,,,,,,,,,,,,
8889,'5492592958',5010,'USDCHF SELL NOW   @ 0.8960  TP : 0.8934 TP : 0.8893  SL : 0.8991',USDCHF,0.8960,,,,,0.8934,0.8893,,,,0.8991,Sell now
6090,'5492592958',4339,'Exit at entry or use less risk',,,,,,,,,,,,,
6091,'5492592958',4340,'GBPCAD sell limit not valid',GBPCAD,,,,,,,,,,,,Sell limit
2118,'5492592958',2009,'Nzdcad triggered',NZDCAD,,,,,,,,,,,,
8890,'5492592958',5011,'NZDCAD BUY NOW  @ 0.7977  TP : 0.7991 TP : 0.8009  SL : 0.7969',NZDCAD,0.7977,,,,,0.7991,0.8009,,,,0.7969,Buy now
2119,'5492592958',2010,'AUDCHF sl extend 3 pips   Set @ 0.5800',AUDCHF,,,,,,,,,,,0.5800,
8891,'5492592958',5012,'AUDCHF sl extend 3 pips   Set @ 0.5800',AUDCHF,,,,,,,,,,,0.5800,
2120,'5492592958',2011,'Nzdcad sl set  0.7959',NZDCAD,,,,,,,,,,,0.7959,
2121,'5492592958',2012,'News ahead for CAD',,,,,,,,,,,,,
8892,'5492592958',5013,'Nzdcad sl set  0.7959',NZDCAD,,,,,,,,,,,0.7959,
8893,'5492592958',5014,'News ahead',,,,,,,,,,,,,
2122,'5492592958',2013,'Nzdcad already stop out sorry guys',NZDCAD,,,,,,,,,,,,
8894,'5492592958',5015,'Already hit SL',,,,,,,,,,,,,
12161,'5492592958',451,'!! CAD/CHF add 15 PIP To Stop loss for safe retest',CAD/CHF,15,,,,,,,,,,,
8895,'5492592958',5016,'XAUUSD SELL NOW  @ 1936 - 1939  TP : 1932 TP : 1928 TP : 1915  SL : 1941',XAUUSD,1936,1939,,,,1932,1928,1915,,,1941,Sell now
6094,'5492592958',4343,'stop out - 11 pips',,,,,,,,,,,,,
6095,'5492592958',4344,'Stop Loss 44 pips',,,,,,,,,,,,,
6102,'5492592958',4350,'XAGUSD buy now @ 23.110',XAGUSD,23.110,,,,,,,,,,,Buy now
6103,'5492592958',4351,'XAGUSD Buy now @ 23.110 tp @ 23.250 tp 2 @ 23.600  Sl; @ 23.00',XAGUSD,23.110,,,,,23.250,23.600,,,,,Buy now
8898,'5492592958',5017,'Market very very manipulated   Very Bad I see this Worst Market first time in my life most of our trades go in profit and then reverse back and hit SL',,,,,,,,,,,,,
6105,'5492592958',4353,'USDCHF sell now @ 0.89750',USDCHF,0.89750,,,,,,,,,,,Sell now
6106,'5492592958',4354,'USDCHF sell now @ 0.89750 tp @ 0.894600 tp 2 @ 0.89000  Sl @ 0.89860',USDCHF,0.89750,,,,,0.894600,0.89000,,,,0.89860,Sell now
6107,'5492592958',4355,'NAS100 Buy now @ 15080 tp @ 15270 tp 2 @ 15500  Sl @ 14980',NAS100,15080,,,,,15270,15500,,,,14980,Buy now
6108,'5492592958',4356,'US30 Buy now @ 34390',US30,34390,,,,,,,,,,,Buy now
6109,'5492592958',4357,'Put one buy limit @ 34330 tp @ 34480 tp2 @ 34750  Sl @ 34200',,34330,,,,,34480,34750,,,,34200,Buy limit
6110,'5492592958',4358,'Exit',,,,,,,,,,,,,
6113,'5492592958',4361,'Tp1 edit @ 15200',,,,,,,15200,,,,,,
6114,'5492592958',4362,'Tp1 @ 34450 for both trades',,,,,,,34450,,,,,,
6116,'5492592958',4364,'USDMXN still Valid',USDMXN,,,,,,,,,,,,
6117,'5492592958',4365,'AUDCAD sell limit @ 0.87150 tp @ 0',AUDCAD,0.87150,,,,,,,,,,,Sell limit
2126,'5492592958',2016,'NZDCAD sell limiT @ 0.7978 tp @ 0.7950 tp2 @ 0.7923  SL @ 0.799315 pips)',NZDCAD,0.7978,,,,,0.7950,0.7923,,,,0.799315,Sell limit
8901,'5492592958',5020,'NZDCAD SELL LIMIT  @ 0.7978  TP : 0.7955 TP : 0.7925  SL : 0.7993',NZDCAD,0.7978,,,,,0.7955,0.7925,,,,0.7993,Sell limit
6121,'5492592958',4369,'Close near entry',,,,,,,,,,,,,
6122,'5492592958',4370,'USDMXN no more valid',USDMXN,,,,,,,,,,,,
6123,'5492592958',4371,'USOIL Buy limit @ 89.20 Other Limit @ 88.70 tp @ 90.50 tp 2 @ 92.40  Sl @ 88.20',USOIL,89.20,88.70,,,,90.50,92.40,,,,88.20,Buy limit
6124,'5492592958',4372,'Close US30 in profit',US30,,,,,,,,,,,,
6125,'5492592958',4373,'US30 Sell now @ 34540 TP @ 34370 TP 2 @ 34150  sL @ 34650',US30,34540,,,,,34370,34150,,,,34650,Sell now
6130,'5492592958',4378,'Put one more sell limit @ 34610 Sl shift @ 3470',,34610,,,,,,,,,,3470,Sell limit
6131,'5492592958',4379,'Put limit at lover price @ 0.80060',,0.80060,,,,,,,,,,,
2128,'5492592958',2018,'AUDNZD sell limit @ 1.0886 tp @ 1.0866 tp2 @ 1.0825  SL @ 1.089711 pips)',AUDNZD,1.0886,,,,,1.0866,1.0825,,,,1.089711,Sell limit
8902,'5492592958',5021,'AUDNZD SELL LIMIT    @ 1.0886  TP : 1.0867 TP : 1.0832  SL : 1.0898 [12 Pips]',AUDNZD,1.0886,,,,,1.0867,1.0832,,,,1.0898,Sell limit
2129,'5492592958',2019,'XAUUSD sell now @ 1030.3 tp @ 1925.5 tp2 @ 1919  SL @ 1933.5',XAUUSD,1030.3,,,,,1925.5,1919,,,,1933.5,Sell now
6132,'5492592958',4380,'XAUUSD sell now @ 1931',XAUUSD,1931,,,,,,,,,,,Sell now
8903,'5492592958',5022,'XAUUSD SELL NOW  @ 1931 - 1933  TP : 1925 TP : 1920  SL : 1935',XAUUSD,1931,1933,,,,1925,1920,,,,1935,Sell now
2130,'5492592958',2020,'Editing the selling current price is 1931',,1931,,,,,,,,,,,Sell
6133,'5492592958',4381,'XAUUSD sell now @ 1931.50 tp @ 1926  tp 2 @ 1917   Sl @ 1934.50',XAUUSD,1931.50,,,,,1926,1917,,,,1934.50,Sell now
2131,'5492592958',2021,'XAUUSD need some editing  set more sell limit @ 1932.5 tp same   sl @ 1935.5',XAUUSD,1932.5,,,,,sl,,,,,1935.5,Sell limit
6135,'5492592958',4383,'US30 Final last free trade   sell now @ 34585  tp @ 34400 tp 2 @ 34150  SL @  34690 [ 1:4 RR ]',US30,34585,,,,,34400,34150,,,,34690,Sell now
8904,'5492592958',5023,'US30 SELL NOW   @ 34590 - 34640  TP : 34450 TP : 34200  SL : 34700',US30,34590,34640,,,,34450,34200,,,,34700,Sell now
6136,'5492592958',4384,'EURUSD sell limit @ 1.07290 tp @ 1.06700 tp 2 @ 1.05680  Sl @ 1.07480',EURUSD,1.07290,,,,,1.06700,1.05680,,,,1.07480,Sell limit
6137,'5492592958',4385,'Take more sell @ 1932.5',,1932.5,,,,,,,,,,,Sell
6139,'5492592958',4387,'XAGUSD sell now @ 23.300 use less risk this time 0.10%',XAGUSD,23.300,,,,,,,,,,,Sell now
2132,'5492592958',2022,'EURUSD sell now @ 1.0700 tp @ 1.0655 tp2 @ 1.0674  SL @ 1.0525 25 pips)',EURUSD,1.0700,,,,,1.0655,1.0674,,,,1.0525,Sell now
8906,'5492592958',5024,'EURUSD SELL NOW  @ 1.0700  TP : 1.0655 TP : 1.0674  SL : 1.0525 25 pips)',EURUSD,1.0700,,,,,1.0655,1.0674,,,,1.0525,Sell now
2133,'5492592958',2023,'EURUSD sl correction 1.0726',EURUSD,,,,,,,,,,,1.0726,
8907,'5492592958',5025,'EURUSD SELL NOW  @ 1.0700  TP : 1.0662 TP : 1.06136  SL : 1.0525 25 pips)',EURUSD,1.0700,,,,,1.0662,1.06136,,,,1.0525,Sell now
8908,'5492592958',5026,'Check SL and Tp again',,,,,,,,,,,,,
8909,'5492592958',5027,'EURAUD BUY NOW  @ 1.6515  TP : 1.6555 TP : 1.6600  Sl : 1.6476',EURAUD,1.6515,,,,,1.6555,1.6600,,,,1.6476,Buy now
8910,'5492592958',5028,'Use small lot only',,,,,,,,,,,,,
8911,'5492592958',5029,'Add one more Sell limit   @ 1.07290  TP : SAME  SL UPDATED : 1.07480',,1.07290,,,,,sl,,,,,1.07480,Sell limit
6141,'5492592958',4389,'GBPCAD Buy now @ 1.66030 tp @ 1.66650 tp 2 @ open   Sl @ 1.65910',GBPCAD,1.66030,,,,,1.66650,open,,,,1.65910,Buy now
8912,'5492592958',5030,'XAGUSD SELL NOW   @ 23.320  TP : 23.150 TP :  22.900  SL :  23.360',XAGUSD,23.320,,,,,23.150,22.900,,,,23.360,Sell now
8913,'5492592958',5031,'Use Small lot',,,,,,,,,,,,,
8916,'5492592958',5034,'SL UPDATE : 1938',,,,,,,,,,,,1938,
6143,'5492592958',4390,'US30 take one more sell now from @ 34630 Tps same   Sl shift at @ 34720 for just fir safety',US30,34630,,,,,,,,,,34720,Sell now
8917,'5492592958',5035,'One More Sell Now  @ 34630',,34630,,,,,,,,,,,Sell now
8918,'5492592958',5036,'XAUUSD SELL LIMIT  @ 1946  TP : 1935 TP : 1925  SL : 1954',XAUUSD,1946,,,,,1935,1925,,,,1954,Sell limit
6146,'5492592958',4393,'Recovery trade   XAUUSD sell now again @ 1943.50 Other limit @ 1947 Tp @ 1935 Tp2 @ 1923  Sl @1954',XAUUSD,1943.50,1947,,,,1935,1923,,,,1954,Sell now
6149,'5492592958',4396,'B.E. Hit Now',,,,,,,,,,,,,
8920,'5492592958',5037,'83+ pips move B.E hit now',,,,,,,,,,,,,
8921,'5492592958',5038,'Place one More Sell Limit  @ 34700  SL UPDATE : 34750',,34700,,,,,,,,,,34750,Sell limit
6152,'5492592958',4397,'Look at the Move of XAGUSD  Its move 80+ pips move fist before flying high',XAGUSD,,,,,,,,,,,,
6156,'5492592958',4400,'Entered',,,,,,,,,,,,,
12175,'5492592958',463,'GBP/AUD - 4hrs  Full Target Hit + 320 PIP )   ',GBP/AUD,,,,,,,,,,,,
2135,'5492592958',2025,'XAUUSD sell now @ 1947 tp @ 1934 tp2 @ 1920  SL @ 1955.5',XAUUSD,1947,,,,,1934,1920,,,,1955.5,Sell now
8924,'5492592958',5039,'Add one more Sell Limit   @ 1949  Set SL : 1955.5',,1949,,,,,,,,,,1955.5,Sell limit
8925,'5492592958',5040,'Inshallah will win in news',,,,,,,,,,,,,
8926,'5492592958',5041,'SL : 1956  Not 1955.5',,,,,,,,,,,,1956,
